Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
761,0,5000,Jilin,Limited liability company (sole proprietorship of natural person),1055,247,Construction industry,1,2,0,0,0,0,3,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,3,22,16,3,22,16,3,22,16,3,22,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
762,0,5000,Zhejiang,Limited liability company (Natural person investment or holding),9775,1500,Construction industry,2,3,9,0,3,2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,61,61,68,61,61,68,61,61,68,61,61,68,61,61,0,0,0,1,0,2,0,0,0,0,1,0,4
763,0,1169,Guandong,Limited liability company (sole proprietorship of natural person),2067,200,Construction industry,1,2,0,0,1,2,0,1,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,11,21,12,11,21,12,11,21,12,11,21,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,1008,Zhejiang,Limited liability company (Natural person investment or holding),2838,200,"Water conservancy, environment and public facilities management",2,2,1,0,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,19,25,21,19,25,21,19,25,21,19,25,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,1100,Zhejiang,Limited liability company (Natural person investment or holding),3317,1100,Construction industry,2,2,1,4,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,13,15,24,13,15,24,13,15,24,13,15,24,13,0,0,0,0,0,0,0,0,0,0,0,0,3
766,0,5018,Zhejiang,Limited liability company (Natural person investment or holding),2449,480,Construction industry,2,2,2,1,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,25,40,57,25,40,57,25,40,57,25,40,57,25,0,0,0,0,7,8,0,0,0,0,0,1,1
767,0,4588,Jiangsu,Limited liability company (Natural person investment or holding),4415,4588,Construction industry,2,2,1,7,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,4,4,7,12,11,7,12,11,7,12,11,7,12,11,7,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1
768,0,13000,Jiangsu,Limited liability company (Natural person investment or holding),3396,400,Construction industry,2,2,6,0,4,0,0,1,,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,63,25,26,63,25,26,63,25,26,63,25,26,63,0,0,0,0,0,3,0,0,0,0,2,2,1
769,1,1217,Jiangsu,Limited liability company (Natural person investment or holding),6123,475,Construction industry,3,2,2,1,2,0,0,1,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,32,25,26,32,25,26,32,25,26,32,25,26,32,0,0,1,4,2,3,1,0,5,5,0,1,3
770,0,5188,Jiangsu,Limited liability company (Natural person investment or holding),1071,1280,Construction industry,4,2,0,0,0,1,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,10,29,15,10,29,15,10,29,15,10,29,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0
771,0,2200,Jiangsu,Limited liability company (Natural person investment or holding),1204,0,Construction industry,3,2,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,13,10,3,13,10,3,13,10,3,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0,5888,Jiangsu,Limited liability company (Natural person investment or holding),2612,1100,"Water conservancy, environment and public facilities management",2,2,2,0,0,0,4,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,9,17,20,9,17,20,9,17,20,9,17,20,9,0,0,0,0,2,0,0,0,0,1,1,0,0
773,1,1100,Jiangsu,Limited liability company (Natural person investment or holding),3149,1000,Construction industry,2,2,3,1,1,4,5,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0
774,0,4510,Jiangsu,Limited liability company (Natural person investment or holding),3630,2100,Construction industry,2,2,1,0,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,16,18,19,16,18,19,16,18,19,16,18,19,16,18,0,0,0,0,0,1,0,0,0,0,0,0,0
775,0,6800,Jiangsu,Limited liability company (Natural person investment or holding),6042,3553.4,Construction industry,3,2,3,0,1,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,14,8,6,14,8,6,14,8,6,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
776,0,5800,Jiangsu,Limited liability company (Natural person investment or holding),6315,1100,Construction industry,2,2,1,0,2,6,0,7,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,20,26,23,20,26,23,20,26,23,20,26,23,20,0,0,0,2,3,14,1,1,3,1,5,2,2
777,0,3000,Jiangsu,Limited liability company (Natural person investment or holding),1861,3000,Wholesale and retail,2,2,0,0,4,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,7,14,13,7,14,13,7,14,13,7,14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1
778,0,5008,Jiangsu,Limited liability company (Natural person investment or holding),2592,508,Construction industry,3,3,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,29,26,18,29,26,18,29,26,18,29,26,18,29,0,0,0,0,0,13,0,0,1,3,0,5,0
779,0,5368,Jiangsu,Limited liability company (Natural person investment or holding),2647,101,"Water conservancy, environment and public facilities management",2,2,0,9,4,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,11,5,5,11,5,5,11,5,5,11,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0
780,0,10000,Jiangsu,Limited liability company (Natural person investment or holding),1359,1007.5,Construction industry,2,2,0,0,3,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,13,9,9,13,9,9,13,9,9,13,9,9,0,0,0,0,1,1,0,0,0,1,0,0,0
781,0,10000,Jiangsu,Limited liability company (Natural person investment or holding),3373,10000,Construction industry,2,2,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,38,30,38,38,30,38,38,30,38,38,30,38,38,0,0,0,0,1,1,1,0,0,0,0,0,0
782,0,2018,Jiangsu,Limited liability company (Natural person investment or holding),714,0,Construction industry,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,,15,2,,15,2,,15,2,,15,2,,0,0,0,0,0,1,0,0,0,0,0,1,0
783,0,2000,Jiangsu,Limited liability company (Natural person investment or holding),862,993.12,"Water conservancy, environment and public facilities management",8,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,38,8,,38,8,,38,8,,38,8,,38,8,,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0,4008,Jiangsu,Limited liability company (Natural person investment or holding),3477,2008,Construction industry,2,2,0,0,1,2,2,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,23,23,24,23,23,24,23,23,24,23,23,24,23,0,0,0,0,0,0,0,0,0,0,0,0,1
785,0,10152,Jiangsu,Limited liability company (Natural person investment or holding),8733,0,Construction industry,3,2,0,14,1,6,6,4,11,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,26,24,27,26,24,27,26,24,27,26,24,27,26,0,0,0,0,0,27,0,0,0,3,7,9,1
786,0,3888,Jiangsu,Limited liability company (sole proprietorship of legal person invested or controlled by non natural person),1243,0,Construction industry,1,2,0,0,0,1,5,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,5,12,8,5,12,8,5,12,8,5,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0,4600,Jiangsu,Limited liability company (Natural person investment or holding),3451,4600,Construction industry,2,2,3,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,12,10,15,12,10,15,12,10,15,12,10,15,0,0,0,0,0,6,0,0,0,0,1,2,0
788,0,5000,Jiangsu,Limited liability company (Natural person investment or holding),2926,600,Construction industry,2,2,0,2,2,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,16,31,22,16,31,22,16,31,22,16,31,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,1501,Jiangsu,Limited liability company (Natural person investment or holding),1352,911.0044,Construction industry,2,2,0,0,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8,12,8,8,12,8,8,12,8,8,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,5000,Jiangsu,Limited liability company (Natural person investment or holding),3303,2108,Construction industry,2,2,0,3,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,70,38,61,70,38,61,70,38,61,70,38,61,70,38,0,0,0,1,0,0,0,0,1,0,0,0,0
791,0,2200,Jiangsu,Limited liability company (Natural person investment or holding),1296,642.8,Construction industry,2,2,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,30,1,0,30,1,0,30,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,21800,Jiangsu,Limited liability company (Natural person investment or holding),1204,175,Construction industry,2,2,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,0,0,0,0,0,0,0,0,0,0,0,2,1
793,0,10000,Jiangsu,Limited liability company (sole proprietorship of natural person),3839,800,Construction industry,1,2,0,2,2,4,5,9,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,47,37,76,47,37,76,47,37,76,47,37,76,47,37,0,0,1,1,1,0,1,0,0,1,0,1,2
794,0,4000,Jiangsu,Limited liability company (Natural person investment or holding),874,4000,Construction industry,2,2,0,0,0,5,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,,17,9,,17,9,,17,9,,17,9,,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,1000,Jiangsu,Limited liability company (Natural person investment or holding),1527,1000,Construction industry,2,2,0,0,7,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,15,24,20,15,24,20,15,24,20,15,24,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,5388,Jiangsu,Limited liability company (sole proprietorship of natural person),6604,500,Construction industry,1,2,4,6,5,5,3,2,10,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,20,23,29,20,23,29,20,23,29,20,23,29,20,23,0,0,1,0,1,1,0,0,0,1,0,1,2
797,0,2000,Jiangsu,Limited liability company (Natural person investment or holding),9396,806.9186,Construction industry,2,3,1,15,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,6,28,19,6,28,19,6,28,19,6,28,19,6,0,0,0,0,1,8,0,0,0,0,1,1,1
798,0,2100,Jiangsu,Limited liability company (Natural person investment or holding),9096,2080,Construction industry,2,7,1,4,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,15,16,12,15,16,12,15,16,12,15,16,12,15,0,0,0,0,1,2,0,1,0,0,0,2,3
799,0,2200,Jiangsu,Limited liability company (Natural person investment or holding),1228,413.23,Construction industry,2,2,0,0,0,2,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,18,8,0,18,8,0,18,8,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
800,0,5000,Jiangsu,Limited liability company (Natural person investment or holding),1000,258,Construction industry,2,4,0,0,0,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,26,14,0,26,14,0,26,14,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,5000,Jiangsu,Limited liability company (Natural person investment or holding),866,1034,Construction industry,2,2,0,0,0,7,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,23,18,0,23,18,0,23,18,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,0,7170,Jiangsu,Limited liability company (Natural person investment or holding),1827,400,Construction industry,2,2,0,0,5,3,3,3,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,20,20,17,20,20,17,20,20,17,20,20,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0
803,0,4500,Jiangsu,Limited liability company,1058,3459.5,Scientific research and technology services,2,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,15,30,31,15,30,31,15,30,31,15,30,31,15,0,0,0,0,0,1,0,0,0,0,1,0,0
804,0,700,Jiangsu,Limited liability company (Natural person investment or holding),2421,700,Construction industry,2,2,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,13,13,8,13,13,8,13,13,8,13,13,8,13,0,0,0,0,0,1,0,0,0,0,1,0,1
805,0,1001,Jiangsu,Limited liability company (sole proprietorship of legal person invested or controlled by natural person),2337,3,Construction industry,1,2,1,0,3,8,0,2,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,12,7,0,0,0,0,1,0,0,0,0,0,0,0,15,7,28,15,7,28,15,7,28,15,7,28,15,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,5000,Jiangsu,Limited liability company (Natural person investment or holding),1658,1150,Construction industry,2,2,0,0,7,0,2,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,11,17,13,11,17,13,11,17,13,11,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,4000,Jiangsu,Limited liability company (Natural person investment or holding),2812,830,Scientific research and technology services,2,3,2,0,3,0,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11,20,20,11,20,20,11,20,20,11,20,20,11,0,0,0,1,1,1,0,0,0,1,1,1,1
808,0,2000,Jiangsu,Limited liability company (Natural person investment or holding),868,100,Construction industry,2,2,0,0,0,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,10,14,0,10,14,0,10,14,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,0,1070,Jiangxi,Limited liability company (Natural person investment or holding),2396,0,Leasing and business services,2,2,3,2,1,8,16,17,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,43,21,40,30,21,40,31,21,40,31,21,40,31,21,0,0,0,0,2,0,1,0,0,1,1,0,0
810,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1069,0,Construction industry,2,2,0,0,0,5,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,3000,Jiangxi,Limited liability company (Natural person investment or holding),1915,0,Construction industry,3,3,0,4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,11,20,0,0,20,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,0,2000,Jiangxi,Limited liability company (Natural person investment or holding),3955,768,Wholesale and retail,2,2,4,2,3,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,4500,Jiangxi,Limited liability company (Natural person investment or holding),3002,2700,Construction industry,2,2,8,4,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1476,0,Construction industry,2,2,0,0,0,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815,0,10000,Jiangxi,Limited liability company (Natural person investment or holding),3801,0,Construction industry,2,2,11,4,8,0,9,3,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,6,1,2,0,1
816,0,5000,Jiangxi,Limited liability company (Natural person investment or holding),2371,5000,Construction industry,3,3,0,5,0,15,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,1018,Jiangxi,Limited liability company (Natural person investment or holding),2241,1018,Manufacturing,2,2,7,6,3,0,4,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,4188,Jiangxi,Limited liability company (Natural person investment or holding),3271,0,Leasing and business services,3,2,0,4,0,3,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,0,1000,Jiangxi,Limited liability company (Natural person investment or holding),1372,1000,Construction industry,5,4,0,0,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,5000,Jiangxi,Limited liability company (Natural person investment or holding),3013,1500,Construction industry,3,2,4,2,0,3,6,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,55,55,36,55,55,36,55,32,36,55,55,126,55,55,36,0,0,2,0,0,1,0,0,2,0,1,0,1
821,0,4000,Jiangxi,Limited liability company (Natural person investment or holding),2900,50,Construction industry,2,2,0,8,5,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,5118,Jiangxi,Limited liability company (Natural person investment or holding),8091,2018,Wholesale and retail,2,2,5,5,1,1,2,0,21,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,53,55,52,53,55,52,53,55,52,53,55,52,53,55,52,0,1,5,6,2,5,3,5,5,1,1,3,0
823,0,5800,Jiangxi,Limited liability company (Natural person investment or holding),2001,700,Construction industry,3,3,0,4,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,14,12,0,14,12,0,14,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
